pdbId,AAA,AEE,DAL,DEI,DII,DN,EF,FI,FR,GM,HG,HP,II,LRE,LVL,MD,MF,MN,NE,NR,NV,NY,RM,YI,label
3ZJN:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJO:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJO:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJP:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJQ:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZJQ:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZOL:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZOL:B,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,2,1,0,0,1,0
3ZRZ:A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3ZRZ:B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
3ZRZ:C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZRZ:D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3ZU3:A,0,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
4A3U:A,0,0,0,1,0,0,1,3,0,2,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0
4A3U:B,0,0,0,1,0,0,1,3,0,2,0,1,1,0,1,0,0,0,0,2,1,0,1,0,0
4AWS:A,1,0,0,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0
4AWT:A,1,0,0,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0
4AWU:A,1,0,0,0,0,2,0,2,0,0,1,1,0,1,0,0,0,0,0,3,1,0,0,0,0
4AY0:A,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,1,0
4AY0:B,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,1,0
4B0M:A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
4B0M:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
4B0M:M,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,1,0,2,0,0,1,0
4B5N:A,0,0,0,0,0,0,1,1,0,0,1,1,3,0,0,0,0,0,0,2,1,0,1,0,0
4BKR:A,0,0,1,1,0,1,1,1,0,0,1,2,1,0,0,1,0,0,0,0,1,0,0,0,0
4CDN:A,0,0,0,1,0,2,5,1,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0
4CDN:B,0,0,0,1,0,2,5,1,1,1,1,0,0,0,0,0,0,1,0,0,2,0,1,1,0
4CIL:A,0,0,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,1,0,2,0,0,0,0
4CQH:A,1,0,1,0,0,0,2,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4CS2:A,0,1,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
4CS3:A,0,1,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
4CS4:A,0,1,0,1,0,1,1,0,2,0,1,0,1,0,0,0,0,0,0,0,0,2,1,1,0
4CSD:A,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
4CSD:B,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0
4D40:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4D40:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4D6Y:A,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4D6Y:B,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4D8B:A,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
4D8I:A,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0
4D8I:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4DJA:A,2,1,1,0,0,3,1,3,1,1,1,1,1,0,1,1,0,2,0,3,1,1,2,2,0
4DN7:A,0,0,0,0,1,1,0,1,0,2,0,1,3,0,2,0,0,0,0,0,2,1,0,2,0
4DN7:B,0,0,0,0,1,1,0,1,0,2,0,1,3,0,2,0,0,0,0,0,2,1,0,2,0
4DNJ:A,2,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0
4DQD:A,2,0,0,0,0,1,2,2,3,0,1,0,1,1,0,1,0,0,0,0,0,0,0,2,0
4DS3:A,0,0,0,0,1,0,0,2,0,3,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
4DX3:A,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0
4DXK:A,1,0,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,0,0,0,1,0,3,0
4DXX:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4E2V:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4EAE:A,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4EAE:B,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
4EAT:A,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4EAT:B,2,0,0,0,0,0,1,1,0,1,2,2,0,2,0,0,0,1,0,2,0,0,0,1,0
4ECP:A,0,0,1,0,0,0,0,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0
4ECP:B,0,0,1,0,0,0,0,1,1,1,2,0,1,0,1,0,1,0,0,0,0,0,1,0,0
4EEK:A,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4EEL:A,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4EEN:A,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0
4EGO:A,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0
4EGO:B,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0
4EGO:C,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0
4EGO:D,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0
4EM6:A,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0
4EM6:B,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0
4EM6:C,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0
4EM6:D,0,0,0,0,0,1,1,1,2,0,0,0,2,0,0,1,1,0,0,1,1,0,1,0,0
4EPI:A,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,1,3,0,0,1,1,0
4ES8:A,0,1,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,1,1,0,2,0,0,1,0
4ES8:B,0,1,0,1,0,0,2,0,1,0,1,0,1,0,1,0,0,1,1,0,2,0,0,1,0
4ESE:A,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0
4EUO:A,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,2,1,1,0,0
4EVQ:A,3,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4EVQ:B,3,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4EVR:A,3,0,0,0,1,1,1,2,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
4EVS:A,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,3,0
4EYG:A,1,0,1,0,0,2,3,0,0,1,1,1,2,0,0,1,1,1,0,0,1,0,1,3,0
4EYG:B,1,0,1,0,0,2,3,0,0,1,1,1,2,0,0,1,1,1,0,0,1,0,1,3,0
4EYK:A,1,0,1,0,0,2,3,0,0,1,1,1,2,0,0,1,1,1,0,0,1,0,1,3,0
4EYO:A,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0
4EZG:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0
4EZG:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,1,0
4F06:A,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,1,0,1,1,1,1,2,0
4F4F:A,1,0,2,0,0,2,3,1,1,1,2,1,1,0,0,2,1,0,2,0,1,0,3,0,0
4F4F:B,1,0,2,0,0,2,3,1,1,1,2,1,1,0,0,2,1,0,2,0,1,0,3,0,0
4F8J:A,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0
4F8L:A,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4F8O:A,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0
4FB4:A,2,1,0,0,0,0,2,1,1,0,1,1,0,1,0,2,0,0,2,0,1,0,0,1,0
4FDB:A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4FFL:A,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
4FFR:A,0,0,0,0,0,0,2,0,2,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0
4FHO:A,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4FHO:B,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
4FPS:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4FR1:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4FR6:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4FSA:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4FUQ:A,1,0,0,0,0,1,1,3,1,2,2,0,0,1,1,0,0,2,0,0,5,0,1,0,0
4FUQ:B,1,0,0,0,0,1,1,3,1,2,2,0,0,1,1,0,0,2,0,0,5,0,1,0,0
4FUQ:C,1,0,0,0,0,1,1,3,1,2,2,0,0,1,1,0,0,2,0,0,5,0,1,0,0
4FUQ:D,1,0,0,0,0,1,1,3,1,2,2,0,0,1,1,0,0,2,0,0,5,0,1,0,0
4FXU:A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4FXU:B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4FXU:C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4G1H:A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0
4G1J:A,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4G1J:B,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0
4G41:A,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
4G41:B,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0
4G6I:A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4G6I:B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4G6I:C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4GCI:A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4GCI:B,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
4GCX:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4GD0:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4GF3:A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0
4GF3:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
4GFI:A,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4GFI:B,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4GFI:C,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4GFI:D,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0
4GG9:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4GH1:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4GKT:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4GQN:A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4GQN:B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4GQN:C,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,0,0,0,0,0,0
4GVO:A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
4GVO:B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,0
4H19:A,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:B,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:C,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:D,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:E,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:F,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:G,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:H,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:I,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:J,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:K,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:L,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:M,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:N,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:O,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H19:P,1,0,0,0,0,0,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0
4H6E:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4H6Q:A,0,0,0,0,0,0,4,2,1,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
4H6Q:C,0,0,0,0,0,0,4,2,1,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
4H6R:A,0,0,0,0,0,0,4,2,1,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
4H6R:C,0,0,0,0,0,0,4,2,1,1,1,0,2,0,0,0,0,0,0,0,1,2,1,0,0
4H7Z:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4HAM:A,0,0,0,0,1,0,1,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0
4HCD:A,0,0,1,0,0,2,0,1,1,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0
4HCH:A,0,0,1,0,0,2,0,1,1,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0
4HCH:B,0,0,1,0,0,2,0,1,1,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0
4HCL:A,0,0,1,0,0,2,0,1,1,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0
4HCL:B,0,0,1,0,0,2,0,1,1,1,1,2,1,0,0,3,0,1,0,1,0,0,0,0,0
4HGP:A,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
4HO1:X,2,2,0,0,0,1,1,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
4HP8:A,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,1,0,0,1,0,2,0,0,1,0
4HP8:B,2,0,0,0,1,0,1,0,0,0,2,0,2,0,0,1,0,0,1,0,2,0,0,1,0
4HPN:A,1,0,1,0,0,2,2,0,2,1,3,0,0,1,0,0,0,0,0,1,1,0,1,0,0
4HQV:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4HRQ:A,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4HRQ:B,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0
4HSH:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4HTB:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0
4HTL:A,0,0,0,0,0,1,2,2,2,0,1,0,2,0,1,0,1,0,1,1,0,1,0,0,0
4HVX:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4HZD:A,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,2,0,0,0,0,2,0,1,0,0
4HZD:B,0,1,0,0,0,1,0,0,0,0,1,3,1,0,0,2,0,0,0,0,2,0,1,0,0
4I6S:A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4I6S:B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4I6S:C,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
4I84:A,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,3,1,2,0,0,0,0
4I84:B,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,0,1,3,1,2,0,0,0,0
4ID9:A,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,1,1,0,3,0,0
4ID9:B,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,1,1,0,3,0,0
4IDG:A,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,1,1,0,3,0,0
4IDG:B,0,0,0,0,0,0,1,0,1,0,0,2,0,0,0,1,1,0,2,1,1,0,3,0,0
4IJG:A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4IJI:A,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:B,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:C,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:D,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:E,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:F,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:G,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IJI:H,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,1,0,0,0,1,0,0,0,0,0
4IMC:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMC:B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMC:C,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMC:D,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:C,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:D,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:E,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:F,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:G,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IME:H,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMF:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMF:B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMG:A,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IMG:B,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0
4IPP:A,0,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0
4J2M:A,3,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
4J3G:A,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4J3G:B,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4J3G:C,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4J3G:D,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0
4J4B:A,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J4B:B,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J4H:A,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J4H:B,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J4H:C,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J4H:D,0,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
4J9W:A,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4J9W:B,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4J9X:A,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4J9X:B,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4JBU:A,0,0,0,0,0,2,1,1,0,0,1,0,0,1,0,1,0,1,1,2,0,0,0,0,0
4JCG:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
4JER:A,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4JES:A,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4JES:B,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0
4JNQ:A,0,0,1,1,1,0,0,1,2,1,1,0,2,0,0,0,0,0,0,0,2,1,0,0,0
4JV3:A,0,1,0,0,0,1,0,1,1,1,2,0,1,1,1,1,1,0,1,1,1,1,1,1,0
4K8W:A,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
4KI3:A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:D,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:E,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:F,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:G,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:H,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:I,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:J,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:K,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
4KI3:L,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
